Fish ID,Drift ID,Species Code,Fork Length (mm),Total Length (mm),Length (cm),Tag ID,Gear Type,Station .,Angler ID,Depth Released (ft),Lat Released (DD),Lon Released (DD),Sex,Condition 0,Condition 1,Condition 2,Condition 3,Condition 4,Condition 5,Condition 6,Condition 7,Condition 8,All Conditions,Retained,Recapture,Comments,GPS Waypoint,waypoint_link
930,ANR0717250602,BLU,270,,,,BAT,11,B294,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
931,ANR0717250602,BLA,341,,,47462,BAR,2,A564,32,37.197084,-122.411509,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,213,071725_213
932,ANR0717250602,GPR,275,,,,BAR,4,A005,32,37.197117,-122.411585,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,214,071725_214
933,ANR0717250602,BLU,307,,,,BAT,11,B294,32,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
934,ANR0717250602,GPR,292,,,,BAT,13,A593,32,37.197126,-122.411626,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,215,071725_215
935,ANR0717250602,BLA,319,,,47461,BAR,1,A656,32,37.197145,-122.411657,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,216,071725_216
936,ANR0717250602,BLA,267,,,,BAR,1,A656,32,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
937,ANR0717250602,BLA,329,,,47460,FLY,6,A1000,32,37.197166,-122.411695,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,217,071725_217
938,ANR0717250602,BLA,283,,,,BAR,3,A188,32,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
939,ANR0717250602,BLA,322,,,,FLY,9,A020,32,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Dropped on deck,,071725_
940,ANR0717250602,BLU,237,,,,BAT,14,A441,32,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
941,ANR0717250602,BLA,366,,,47459,BAT,11,B294,32,37.197219,-122.411721,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,218,071725_218
942,ANR0717250602,BLA,259,,,,FLY,8,A1028,32,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
943,ANR0717250602,BLA,324,,,47458,FLY,8,A1028,32,37.197231,-122.411715,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,219,071725_219
944,ANR0717250602,BLA,293,,,,FLY,7,A959,32,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
945,ANR0717250602,BLA,243,,,,FLY,9,A020,32,37.197254,-122.411694,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,220,071725_220
946,ANR0717250602,BLA,351,,,,FLY,9,A020,32,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Tag misfire,,071725_
947,ANR0717250602,BLU,314,,,47456,BAR,2,A564,32,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
948,ANR0717250602,BLU,340,,,,FLY,7,A959,32,37.19727,-122.411661,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,221,071725_221
949,ANR0717250602,GPR,281,,,,BAT,13,A593,32,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
950,ANR0717250602,BLU,247,,,,FLY,6,A1000,32,37.197282,-122.411656,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,222,071725_222
951,ANR0717250602,BLU,279,,,,BAT,11,B294,32,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
952,ANR0717250602,GPR,299,,,,FLY,6,A1000,32,37.197353,-122.411621,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,223,071725_223
953,ANR0717250602,KGL,353,,,47273,BAT,13,A593,32,37.197398,-122.411625,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,224,071725_224
954,ANR0717250602,GPR,288,,,,FLY,7,A959,32,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Split caudal, stomach in mouth",,071725_
955,ANR0717250602,GPR,292,,,,BAT,11,B294,32,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Anal protrusion, stomach in mouth",,071725_
956,ANR0717250602,BLA,242,,,,FLY,9,A020,32,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
957,ANR0717250602,GPR,280,,,,BAT,13,A593,32,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
958,ANR0717250602,BLU,239,,,,BAR,2,A564,32,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
959,ANR0717250602,BLU,313,321,,47455,BAT,12,A488,32,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
960,ANR0717250603,GPR,251,,,,FLY,9,A020,43,37.196499,-122.411403,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,227,071725_227
961,ANR0717250603,GPR,281,,,,FLY,7,A959,43,37.196517,-122.411386,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,228,071725_228
962,ANR0717250603,BLU,282,,,,FLY,9,A020,43,37.196561,-122.411334,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,229,071725_229
963,ANR0717250603,GPR,268,,,,BAT,13,A593,43,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
964,ANR0717250603,GPR,291,,,,BAR,1,A656,43,37.196586,-122.411295,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,230,071725_230
965,ANR0717250603,BLU,286,,,,BAT,13,A593,43,37.196658,-122.411294,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,231,071725_231
966,ANR0717250603,GPR,260,,,,FLY,8,A1028,43,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
967,ANR0717250603,BLA,275,,,,FLY,9,A020,43,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
968,ANR0717250603,BLA,338,,,47454,BAT,11,B294,43,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Dropped on deck,,071725_
969,ANR0717250603,BLA,334,,,47453,BAT,14,A441,43,37.196748,-122.411335,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,232,071725_232
970,ANR0717250603,GPR,296,,,,BAR,3,A188,43,37.196778,-122.411331,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Previous caudal damage,233,071725_233
971,ANR0717250603,BLU,292,,,,FLY,9,A020,43,37.196847,-122.411299,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,234,071725_234
972,ANR0717250603,GPR,326,,,47274,BAT,13,A593,43,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,,071725_
973,ANR0717250603,BAY,280,,,47451,FLY,8,A1028,43,37.196928,-122.411253,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,235,071725_235
974,ANR0717250603,BLU,280,,,,FLY,7,A959,43,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
975,ANR0717250603,GPR,281,,,,BAT,14,A441,43,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
976,ANR0717250603,GPR,259,,,,BAT,13,A593,43,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
977,ANR0717250603,GPR,281,,,,BAT,13,A593,43,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
978,ANR0717250603,BLU,296,,,47450,BAT,11,B294,28,37.197066,-122.411346,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,236,071725_236
979,ANR0717250603,BLU,206,,,,BAT,14,A441,28,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Anal protrusion,,071725_
980,ANR0717250603,BLU,253,,,,BAR,1,A656,28,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
981,ANR0717250603,CHN,296,,,,BAT,13,A593,28,37.197135,-122.411367,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Tag misfire,237,071725_237
982,ANR0717250603,BLU,312,,,,FLY,8,A1028,28,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
983,ANR0717250603,BLA,254,,,,FLY,6,A1000,28,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
984,ANR0717250603,BLU,311,,,47477,BAT,12,A488,28,37.197194,-122.411609,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,238,071725_238
985,ANR0717250603,BLU,294,,,,BAT,11,B294,28,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
986,ANR0717250603,BAY,298,,,45782,BAT,14,A441,28,37.197227,-122.411632,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,239,071725_239
987,ANR0717250603,GPR,280,,,,FLY,8,A1028,28,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
988,ANR0717250603,BLA,281,,,,BAR,2,A564,28,37.197298,-122.411652,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,240,071725_240
989,ANR0717250603,BLU,291,,,,BAR,4,A005,28,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
990,ANR0717250603,GPR,294,,,,BAR,3,A188,28,37.197334,-122.411683,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,241,071725_241
991,ANR0717250603,BLA,293,,,,BAT,11,B294,28,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
992,ANR0717250603,BLU,262,,,,BAT,11,B294,28,37.197391,-122.411727,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,242,071725_242
993,ANR0717250603,GPR,259,,,,BAT,12,A488,28,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
994,ANR0717250603,GPR,297,,,,FLY,6,A1000,28,37.197428,-122.411806,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Anal protrusion, stomach in mouth",243,071725_243
995,ANR0717250603,GPR,281,,,,FLY,9,A020,28,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
997,PLR0722251701,GPR,276,,,47483,BAR,2,A968,80,36.462627,-121.931887,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,344,072225_344
998,PLR0722251701,BLU,288,302,,47484,FLY,6,A671,80,36.462604,-121.931906,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,345,072225_345
999,PLR0722251701,GPR,245,,,,BAT,11,A556,80,36.462564,-121.931929,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,346,072225_346
1000,PLR0722251701,KLP,311,,,47485,BAT,13,A873,80,36.462505,-121.931919,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,347,072225_347
1001,PLR0722251701,GPR,264,,,,FLY,8,A952,80,36.462471,-121.931908,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,348,072225_348
1002,PLR0722251701,GPR,318,,,,BAR,4,A758,80,36.462452,-121.931903,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,349,072225_349
1003,PLR0722251701,GPR,270,,,,BAT,14,A995,67,36.462413,-121.931912,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,350,072225_350
1004,PLR0722251701,GPR,272,,,,FLY,6,A671,67,36.462315,-121.931898,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Dropped on deck, Stomach in mouth",351,072225_351
1005,PLR0722251701,BLU,334,347,,47486,BAT,14,A995,67,36.462296,-121.931888,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Split Caudal,352,072225_352
1006,PLR0722251701,GPR,265,,,,BAR,1,A964,67,36.462282,-121.931868,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,353,072225_353
1007,PLR0722251701,GPR,282,,,47487,BAT,13,A873,67,36.462239,-121.931832,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,354,072225_354
1008,PLR0722251701,GPR,260,,,,BAT,13,A873,67,36.46215,-121.93178,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,355,072225_355
1009,ANR0717250401,BWN,304,,,47476,FLY,9,A020,48,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,,071725_
1010,ANR0717250401,BWN,312,,,45968,FLY,8,A1028,48,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,,071725_
1011,ANR0717250401,GPR,235,,,,BAT,14,A441,48,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1012,ANR0717250401,BLU,249,,,,BAT,12,A488,48,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1013,ANR0717250401,BLU,318,,,,BAR,2,A564,48,37.22351,-122.42177,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,246,071725_246
1014,ANR0717250401,BLU,233,,,,BAT,11,B294,48,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1015,ANR0717250401,BWN,345,,,45929,BAT,14,A441,48,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,,071725_
1016,ANR0717250401,GPR,284,,,,BAT,13,A593,48,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Pop eye,,071725_
1017,ANR0717250401,BLU,234,,,,BAT,12,A488,48,37.22359,-122.421723,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,247,071725_247
1018,ANR0717250401,BWN,262,,,45959,BAR,3,A188,56,37.223624,-122.421688,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,248,071725_248
1019,ANR0717250401,BLU,298,,,,BAT,11,B294,56,37.223712,-122.421678,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,249,071725_249
1020,ANR0717250401,BLU,195,,,,BAT,11,B294,56,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1021,ANR0717250401,BLA,322,,,45943,BAT,12,A488,56,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,,071725_
1022,ANR0717250401,BLU,279,,,47129,BAR,1,A656,56,37.224083,-122.421801,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,250,071725_250
1023,ANR0717250401,BLU,223,,,,BAT,12,A488,56,37.224282,-122.421886,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,251,071725_251
1024,ANR0717250401,GPR,268,,,,BAR,2,A564,56,37.224352,-122.421826,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,252,071725_252
1025,ANR0717250401,BLU,263,,,,BAR,2,A564,56,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1027,ANR0717250402,GPR,266,,,,FLY,8,A1028,54,37.224248,-122.423295,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,255,071725_255
1028,ANR0717250402,YTL,229,,,46534,BAT,12,A488,54,37.224269,-122.423285,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,256,071725_256
1029,ANR0717250402,GPR,275,,,,FLY,9,A020,54,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1030,ANR0717250402,BLA,249,,,,BAR,2,A564,54,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
1031,ANR0717250402,BLA,317,,,47478,FLY,7,A959,54,37.224345,-122.42323,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,257,071725_257
1032,ANR0717250402,BLU,240,,,,BAT,11,B294,54,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1033,ANR0717250402,BLU,368,,,46743,BAR,3,A188,54,37.224444,-122.423152,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,258,071725_258
1034,ANR0717250402,CHN,276,,,45934,BAT,12,A488,54,37.224486,-122.423129,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,259,071725_259
1035,ANR0717250402,BLU,238,,,,BAR,2,A564,54,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1036,ANR0717250402,BLU,248,,,,BAR,4,A005,54,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1037,ANR0717250402,BLU,286,,,,FLY,6,A1000,54,37.224564,-122.423049,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Split caudal, hook damage to nose",260,071725_260
1038,ANR0717250402,BLU,307,,,,BAT,11,B294,54,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Split caudal,,071725_
1039,ANR0717250402,BLA,345,,,45962,BAR,4,A005,54,37.224624,-122.422983,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,261,071725_261
1040,ANR0717250402,BLA,385,,,45967,BAR,1,A656,54,37.224648,-122.42292,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,262,071725_262
1041,ANR0717250402,BLU,307,,,,BAR,3,A188,54,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Hook damage to the mouth,,071725_
1042,ANR0717250402,BLU,233,,,,FLY,6,A1000,54,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1043,ANR0717250402,BLU,246,,,,BAT,11,B294,54,37.224691,-122.422763,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,263,071725_263
1044,ANR0717250402,BLU,210,,,,FLY,8,A1028,54,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1045,ANR0717250402,CHN,280,,,,FLY,7,A959,54,37.224715,-122.422735,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,264,071725_264
1046,ANR0717250402,BLU,257,,,,BAR,2,A564,54,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1047,ANR0717250402,BLA,322,,,45931,BAT,12,A488,54,37.224753,-122.422693,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,265,071725_265
1048,ANR0717250402,GPR,273,,,,FLY,9,A020,54,37.224788,-122.422649,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,266,071725_266
1049,ANR0717250402,GPR,332,,,,BAT,13,A593,54,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1050,ANR0717250402,GPR,259,,,,FLY,9,A020,54,37.224804,-122.422618,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,267,071725_267
1051,ANR0717250402,BLA,234,,,,BAT,11,B294,54,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1052,ANR0717250402,BLU,238,,,,BAR,3,A188,54,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1053,ANR0717250402,BLA,301,,,,FLY,6,A1000,54,37.224847,-122.422595,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,268,071725_268
1054,ANR0717250402,BLU,260,,,,FLY,6,A1000,54,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1055,ANR0717250402,GPR,274,,,,FLY,8,A1028,56,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1056,ANR0717250402,BLA,311,,,,BAT,14,A441,56,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1057,ANR0717250402,GPR,246,,,,BAT,13,A593,56,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1058,ANR0717250402,GPR,279,,,,BAT,12,A488,56,37.22488,-122.422552,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,269,071725_269
1059,ANR0717250402,GPR,221,,,,FLY,6,A1000,56,37.224907,-122.422539,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,270,071725_270
1060,ANR0717250402,BLU,248,,,,BAT,11,B294,56,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1061,ANR0717250402,GPR,225,,,,FLY,9,A020,56,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
1062,ANR0717250402,BLA,218,,,45787,BAT,13,A593,56,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,,071725_
